,JENIS PPH,TAHUN PAJAK,MASA PAJAK,NOMOR BUPOT,IDENTITAS DIPOTONG,JENIS IDENTITAS DIPOTONG,NAMA DIPOTONG,KODE OBJEK PAJAK,JUMLAH BRUTO,PPH DIPOTONG,STATUS BUKTI POTONG,PEMB KE-,,NAMA DOK REF,NOMOR DOK REF,TGL DOK REF,STATUS PELAPORAN,,
,PPH23,2020,11,3300004551,316097484643000,NPWP,UTOMO MOBIL,24-104-18,482765,9655,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004552,024504805201000,NPWP,SINGGALANG ,24-104-18,11482954,229659,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004553,011357159201000,NPWP,GAJAH MOTOR,24-104-18,1702818,34056,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004554,011020195201000,NPWP,SUKA FAJAR,24-104-18,5197020,103940,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004555,836559864711000,NPWP,WAHANA JAYA ,24-104-18,13079303,261586,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004556,023732621711001,NPWP,BORNEO AUTO ,24-104-18,401818,8036,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004557,019928548711001,NPWP,TRI MANDIRI SEJATI,24-104-18,2538595,50771,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004558,013089883007000,NPWP,LAUTAN BERLIAN ,24-104-18,2027727,40554,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004559,018928085308000,NPWP,BERLIAN MAJU ,24-104-18,6691516,133830,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004560,013929963073000,NPWP,TUNAS MOBILINDO ,24-104-18,18431169,368623,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004561,025243981308000,NPWP,NUSA SARANA ,24-104-18,1259550,25191,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004562,019479906308000,NPWP,TUNAS AUTO ,24-104-18,2992595,59851,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004563,021808647308000,NPWP,THAMRIN CITRA ,24-104-18,1923636,38472,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004564,913267191307000,NPWP,MAJU UTAMA AUTO,24-104-18,4899086,97981,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004565,025576372812000,NPWP,JUJUR JAYA SAKTI,24-104-18,17078297,341565,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004566,019720101812000,NPWP,ISUZU MOBILINDO ,24-104-18,5299008,105980,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004567,751913468043000,NPWP,ANGKASA BARU ,24-104-18,1719710,34394,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004568,664511888804000,NPWP,GENKI KIRANA ,24-104-18,2014517,40290,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004569,017962796812000,NPWP,MAKASSAR INDAH ,24-104-18,1339180,26783,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004570,761095280801000,NPWP,SULAWESI BERLIAN ,24-104-18,1592871,31857,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004571,767753163805001,NPWP,MAKASSAR ,24-104-18,1583422,31668,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004572,014122030803001,NPWP,MAKASSAR RAYA ,24-104-18,1301935,26038,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004573,011113917803001,NPWP,MEGAHPUTRA ,24-104-18,2775966,55519,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004574,011113263812000,NPWP,SANGGAR LAUT ,24-104-18,32449132,648982,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004575,662976836048000,NPWP,SEJAHTERA BUANA ,24-104-18,2868524,57370,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004576,026071647631001,NPWP,KARUNIA MOTOR,24-104-18,3491555,69831,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004577,758258248609000,NPWP,LIEK SATU INVICTA,24-104-18,905681,18113,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004578,014446801526000,NPWP,SUN STAR MOTOR,24-104-18,1644240,32884,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004579,763880242077000,NPWP,CARBAY SERVICES ,24-104-18,56436705,1128734,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004580,020829354608000,NPWP,PRIMA MOBIL ,24-104-18,18754645,375092,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004581,025576372812000,NPWP,JUJUR JAYA SAKTI,24-104-18,3636364,72727,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004582,016116204812000,NPWP,KUMALA MOTOR ,24-104-18,599020,11980,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004583,751913468043000,NPWP,ANGKASA BARU ,24-104-18,3359905,67198,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004584,664511888804000,NPWP,GENKI KIRANA ,24-104-18,3723137,74462,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004585,017962796812000,NPWP,MAKASSAR INDAH ,24-104-18,11119502,222390,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004586,761095280801000,NPWP,SULAWESI BERLIAN ,24-104-18,7182536,143650,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004587,011255411812000,NPWP,BOSOWA BERLIAN ,24-104-18,1564267,31285,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004588,027018449812000,NPWP,REMAJA JAYA ,24-104-18,21385287,427705,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004589,015082571511000,NPWP,BANGUN ,24-104-18,12848651,256973,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004590,015084874511000,NPWP,CHANDRA ,24-104-18,15693951,313879,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004591,023985104503001,NPWP,BOROBUDUR OTO ,24-104-18,501327,10026,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004592,011355542123000,NPWP,DIPO ,24-104-18,14481488,289629,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004593,016042277073000,NPWP,AGUNG AUTOMALL,24-104-18,2613931,52278,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004594,011020195218001,NPWP,SUKA FAJAR,24-104-18,2159121,43182,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004595,016042277218001,NPWP,AGUNG AUTOMALL,24-104-18,1315728,26314,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004596,016042277211001,NPWP,AGUNG AUTOMALL,24-104-18,1772582,35451,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004597,763880242077000,NPWP,CARBAY SERVICES ,24-104-18,13731219,274624,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004598,942279522211000,NPWP,PEKANBARU ,24-104-18,4794906,95898,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004599,012468641624001,NPWP,BUMEN REDJA ,24-104-18,490107,9802,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004600,714666526625000,NPWP,SEJAHTERA ,24-104-18,9183847,183676,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004601,010602159652001,NPWP,WAHANA WIRAWAN,24-104-18,1335199,26703,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004602,014562540651000,NPWP,MANDALASENA ,24-104-18,2983880,59677,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004603,031977283626000,NPWP,ISTANA MOBIL ,24-104-18,2830172,56603,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004604,763880242077000,NPWP,CARBAY SERVICES ,24-104-18,25869139,517382,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004605,011066800507001,NPWP,NASMOCO,24-104-18,1639823,32796,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004606,663742146522000,NPWP,SUMBER BARU ,24-104-18,3738711,74774,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004607,014546915521001,NPWP,ARMADA ,24-104-18,14073777,281475,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004608,014446801526000,NPWP,SUN STAR MOTOR,24-104-18,961225,19224,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004609,014546915522001,NPWP,ARMADA ,24-104-18,4591192,91823,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004610,663742146522000,NPWP,SUMBER BARU ,24-104-18,6110115,122202,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004611,030405666722001,NPWP,TRI MANDIRI ,24-104-18,14355513,287110,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004612,317818359722001,NPWP,NUSANTARA ,24-104-18,26151960,523039,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004613,014446801526000,NPWP,SUN STAR MOTOR,24-104-18,6339703,126794,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004614,014566111511000,NPWP,MANDALATAMA ,24-104-18,21265157,0,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004615,014460810511000,NPWP,KARYA ZIRANG ,24-104-18,1231880,24637,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004616,014446801526000,NPWP,SUN STAR MOTOR,24-104-18,1133489,22669,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004617,709801682509000,NPWP,SEJAHTERA ,24-104-18,585729,11714,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004618,014460810511000,NPWP,KARYA ZIRANG ,24-104-18,1391466,27829,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004619,014460810511000,NPWP,KARYA ZIRANG ,24-104-18,2006051,40121,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004620,014460810511000,NPWP,KARYA ZIRANG ,24-104-18,2052160,41043,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004621,014460810511000,NPWP,KARYA ZIRANG ,24-104-18,2564833,51296,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004622,012468641511001,NPWP,BUMEN REDJA ,24-104-18,2893704,57874,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004623,022044762511000,NPWP,AUTOMOBIL JAYA ,24-104-18,635556,12711,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004624,011066800507001,NPWP,NASMOCO,24-104-18,1739109,34782,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004625,011066800511000,NPWP,NASMOCO,24-104-18,2712012,54240,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004626,014446801526000,NPWP,SUN STAR MOTOR,24-104-18,5609374,112187,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004627,014460810511000,NPWP,KARYA ZIRANG ,24-104-18,471169,9423,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004628,012468641524001,NPWP,BUMEN REDJA ,24-104-18,1865904,37318,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004629,011066800507001,NPWP,NASMOCO,24-104-18,1660566,33211,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004630,011066800507001,NPWP,NASMOCO,24-104-18,1027945,20558,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004631,022540710505000,NPWP,SALATIGA JAYA ,24-104-18,3940549,78810,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004632,023985104503001,NPWP,BOROBUDUR OTO ,24-104-18,1847259,36945,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004633,014566111511000,NPWP,MANDALATAMA ,24-104-18,4850648,0,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004634,011066800511000,NPWP,NASMOCO,24-104-18,1635023,32700,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004635,013929963073000,NPWP,TUNAS MOBILINDO ,24-104-18,21977422,439548,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004636,011058955417001,NPWP,RESTU MAHKOTA ,24-104-18,1367982,27359,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004637,315025213036000,NPWP,ANINDITA NIAGA ,24-104-18,82380109,1647602,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004638,763880242077000,NPWP,CARBAY SERVICES ,24-104-18,23375555,467511,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004639,031909971411000,NPWP,PRADHANA RAYA ,24-104-18,1222180,24443,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004640,013211883007000,NPWP,HIBAINDO ARMADA ,24-104-18,6705960,134119,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004641,029040250401000,NPWP,CAHAYA BINTANG,24-104-18,5584428,111688,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004642,013364922454001,NPWP,ADHIPRIMA UTAMA ,24-104-18,1765480,35309,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004643,017077421062000,NPWP,ASCO PRIMA ,24-104-18,2502081,0,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004644,017077421062000,NPWP,ASCO PRIMA ,24-104-18,2386898,0,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004645,011372380631000,NPWP,UNITED MOTORS ,24-104-18,4545455,90909,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004646,012468641524001,NPWP,BUMEN REDJA ,24-104-18,1555147,31102,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004647,011372380631000,NPWP,UNITED MOTORS ,24-104-18,1363636,27272,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004648,662976836048000,NPWP,SEJAHTERA BUANA ,24-104-18,963540,19270,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004649,714666526625000,NPWP,SEJAHTERA ,24-104-18,4464752,89295,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004650,763880242077000,NPWP,CARBAY SERVICES ,24-104-18,2866552,57331,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004651,024509184412000,NPWP,PRISMA ,24-104-18,1257811,25156,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004652,011088705631000,NPWP,SURYA AGUNG ,24-104-18,5727422,114548,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004653,023985104542000,NPWP,BOROBUDUR OTO ,24-104-18,2297446,45948,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004654,665510780505000,NPWP,NASMOCO ,24-104-18,1604476,32089,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004655,024997280526000,NPWP,BINTANG PUTRA ,24-104-18,13384067,267681,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004656,014446801526000,NPWP,SUN STAR MOTOR,24-104-18,1566235,31324,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004657,314872995526000,NPWP,MANDIRI ZIRANG ,24-104-18,1696950,33939,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004658,314872995526000,NPWP,MANDIRI ZIRANG ,24-104-18,1103101,22062,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004659,314872995526000,NPWP,MANDIRI ZIRANG ,24-104-18,1071603,21432,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004660,314872995526000,NPWP,MANDIRI ZIRANG ,24-104-18,2152411,43048,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004661,665510780505000,NPWP,NASMOCO ,24-104-18,1164726,23294,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004662,012244299511000,NPWP,DUTA CEMERLANG ,24-104-18,1901701,38034,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004663,749700878525000,NPWP,BINTANG PERKASA ,24-104-18,3461570,69231,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004664,019700541423000,NPWP,WICAKSANA ,24-104-18,754411,15088,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004665,025685199441001,NPWP,AUTOBEST,24-104-18,3139667,62793,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004666,012109617441000,NPWP,ISTANA BANDUNG ,24-104-18,12410336,248206,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004667,012806071441000,NPWP,NUSANTARA JAYA ,24-104-18,1603060,32061,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004668,027785971439001,NPWP,WIJAYA LESTARI ,24-104-18,3594617,71892,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004669,017231473421000,NPWP,MAHLIGAI PUTERI ,24-104-18,1856032,37120,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004670,711295394405000,NPWP,PRIMATAMA MITRA ,24-104-18,13606153,272123,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004671,723531497405000,NPWP,PUSAKA MOTOR ,24-104-18,6700320,134006,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004672,011058955441000,NPWP,RESTU MAHKOTA ,24-104-18,7266124,145322,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004673,723531497405000,NPWP,PUSAKA MOTOR ,24-104-18,1319760,26395,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004674,763880242077000,NPWP,CARBAY SERVICES ,24-104-18,14876977,297539,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004675,017077421062000,NPWP,ASCO PRIMA ,24-104-18,5802250,0,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004676,017077421062000,NPWP,ASCO PRIMA ,24-104-18,7163636,0,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004677,028252815604000,NPWP,CITRARAYA ,24-104-18,2150000,43000,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004678,014546915615001,NPWP,ARMADA ,24-104-18,3818182,76363,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004679,014446801526000,NPWP,SUN STAR MOTOR,24-104-18,1751085,35021,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004680,662976836048000,NPWP,SEJAHTERA BUANA ,24-104-18,504545,10090,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300004681,714115680618000,NPWP,ROYAL PASIFIK ,24-104-18,7868182,157363,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
